id,region,name,res1,res2,res3,res4,res5,res6
2,washington_dc,PEKING GOURMET INN,10,164,563,437,612,332
3,washington_dc,Tia Queta,450,148,457,635,302,126
4,washington_dc,Notte Luna,46,621,289,457,379,11
5,washington_dc,The Grill from Ipanema,486,644,667,277,289,361
6,washington_dc,Georgia Brown's,620,603,595,163,644,230
7,washington_dc,Falls Landing,661,116,162,120,595,10
8,washington_dc,Phillips Seafood Grill,573,632,323,135,508,106
9,washington_dc,Sunny Garden,19,598,529,571,129,196
10,washington_dc,MORTON'S OF CHICAGO,10,620,603,659,187,576
11,washington_dc,Cafe Bethesda,661,616,52,422,603,162
12,washington_dc,Fern Street Bistro,374,111,585,372,303,367
13,washington_dc,Sakura Palace,502,375,553,312,346,612
14,washington_dc,KINKEAD'S,603,116,576,418,659,405
15,washington_dc,Garden Cafe,661,175,356,437,563,659
16,washington_dc,Sam & Harry's,603,653,620,90,576,418
17,washington_dc,Donatello,661,466,356,437,175,46
18,washington_dc,Cafe Petitto,134,642,605,498,80,565
19,washington_dc,Tragara,90,576,659,418,495,405
20,washington_dc,Hamburger Hamlet,590,478,133,106,354,652
21,washington_dc,New Heights,503,661,223,90,603,377
22,washington_dc,Vietnam Georgetown,410,314,240,422,486,431
23,washington_dc,Panjshir,437,356,563,312,434,244
24,washington_dc,Lebanese Taverna,612,293,52,133,450,196
25,washington_dc,COEUR DE LION,418,620,576,659,282,27
26,washington_dc,I Matti,595,612,364,241,603,186
27,washington_dc,Il Radicchio,134,642,221,64,494,507
28,washington_dc,Duangrat's,620,418,603,199,460,120
29,washington_dc,Haandi,612,294,183,245,643,196
30,washington_dc,American Cafe,671,573,291,452,219,565
31,washington_dc,Primi Piatti,603,586,661,595,576,524
32,washington_dc,J. Paul's,60,565,61,137,133,644
33,washington_dc,Patisserie Cafe Didier,616,288,156,652,496,293
34,washington_dc,Crystal Thai,638,588,312,645,662,443
35,washington_dc,Tachibana,502,290,563,245,175,330
36,washington_dc,TooJay's,106,319,304,508,114,79
37,washington_dc,Le Refuge,226,437,661,356,127,144
38,washington_dc,Houston's,227,60,369,644,106,164
39,washington_dc,Pines of Rome,271,243,637,136,470,257
40,washington_dc,Star of Siam,518,570,222,410,165,329
41,washington_dc,The Frog and the Redneck,661,90,627,370,199,317
42,washington_dc,Allegro,418,620,169,661,120,26
43,washington_dc,Bangkok Orchid,55,165,518,431,9,210
44,washington_dc,Matuba,420,300,471,407,645,312
45,washington_dc,Queen Bee,420,183,588,643,88,605
46,washington_dc,Planet Hollywood,227,590,60,133,219,336
47,washington_dc,Sea Catch,603,586,299,620,21,460
48,washington_dc,Ciao baby Cucina,644,603,620,289,595,349
49,washington_dc,INN AT LITTLE WASHINGTON,564,105,640,370,307,426
50,washington_dc,PESCE,288,496,144,369,652,78
51,washington_dc,Il Forno,380,106,293,573,288,398
52,washington_dc,Oval Room,360,100,606,561,347,639
53,washington_dc,Jaimalito's,60,227,427,197,133,661
54,washington_dc,America,133,60,565,546,661,61
55,washington_dc,Music City Roadhouse,409,184,536,360,373,271
56,washington_dc,Bangkok Gourmet,233,32,613,165,516,431
57,washington_dc,Rupperts,100,236,360,373,409,454
58,washington_dc, Le Gaulois,661,597,226,162,437,595
59,washington_dc,Le Vieux Logis,563,469,164,348,282,377
60,washington_dc,Mixtec,400,0,608,529,523,435
61,washington_dc,La Colline,661,164,644,10,603,148
62,washington_dc,Persepolis,233,222,654,53,9,509
63,washington_dc,Warehouse Bar & Grill,496,162,31,661,241,281
64,washington_dc,Le Bon Cafe,437,438,563,508,259,106
65,washington_dc,MORRISON CLARK INN,90,659,576,495,418,405
66,washington_dc,La Bergerie,576,636,282,603,620,418
67,washington_dc,Palais du Chocolat,616,645,337,203,443,293
68,washington_dc,Trumpets,610,244,661,636,188,534
69,washington_dc,701,620,418,661,576,659,199
70,washington_dc,Four Rivers,579,648,511,614,547,435
71,washington_dc,Mr. Yung's,308,427,579,233,143,608
72,washington_dc,Crisfield,643,652,78,496,183,565
73,washington_dc,The Jockey Club,620,116,659,370,199,627
74,washington_dc,Lite `n' Fair,529,19,292,598,385,8
75,washington_dc,Blue Point Grill,661,616,162,13,241,144
76,washington_dc,Firehook Bakery,293,608,491,99,444,37
77,washington_dc,Ginza's,23,495,294,52,659,502
78,washington_dc,Terrazza,405,576,116,223,495,120
79,washington_dc,Lebanese Taverna Market,337,196,330,612,245,484
80,washington_dc,OBELISK,627,199,405,116,620,246
81,washington_dc,Eye Street Cafe,476,273,612,342,645,453
82,washington_dc,Capitol City Brewing,60,227,216,369,133,132
83,washington_dc,LE LION D'OR,640,105,370,187,307,620
84,washington_dc,Jefferson Restaurant,620,116,576,199,640,418
85,washington_dc,Thai Place,222,233,9,654,53,17
86,washington_dc,Ivy's Place,385,106,185,288,293,276
87,washington_dc,Cafe Mozart,288,652,565,438,408,619
88,washington_dc,Bacchus,612,299,502,148,245,186
89,washington_dc,Delhi Dhaba,380,106,0,508,261,359
90,washington_dc,Tuscana West,653,379,163,644,620,409
91,washington_dc,1789,620,199,116,640,246,659
92,washington_dc,Cafe Pierre,360,238,561,373,352,606
93,washington_dc,Gulf Coast Kitchen,374,558,606,238,360,93
94,washington_dc,The Restaurant,418,659,495,620,90,225
95,washington_dc,Miss Saigon,613,375,443,603,662,516
96,washington_dc,Ichiban,509,161,453,516,392,488
97,washington_dc,Baron's,501,446,659,169,418,26
98,washington_dc,Mr. K's,576,116,620,418,659,405
99,washington_dc,THE COLONNADE,418,620,576,659,640,603
100,washington_dc,Gary's,163,653,162,524,332,349
101,washington_dc,Foong Lin,386,547,417,642,654,432
102,washington_dc,la Madeleine,373,360,454,93,536,409
103,washington_dc,La Brasserie,661,603,644,164,10,282
104,washington_dc,Pines of Italy,652,336,293,78,565,369
105,washington_dc,Imperial Hotel Restaurant,659,418,661,495,563,188
106,washington_dc,D'Angelo,206,408,653,642,302,146
107,washington_dc,Bilbo Baggins,565,293,343,652,453,488
108,washington_dc,Evans Farm Inn,408,133,206,546,146,361
109,washington_dc,THE PALM,524,469,10,653,164,626
110,washington_dc,Hinode,342,128,645,488,249,516
111,washington_dc,Herb's,409,374,389,303,20,656
112,washington_dc,Taste of Saigon,175,563,661,52,10,469
113,washington_dc,Bistro Le Monde,156,288,427,565,419,392
114,washington_dc,Carlyle Grand Cafe,230,612,299,52,133,603
115,washington_dc,Red Sea,427,156,565,132,216,78
116,washington_dc,COPPI'S RESTAURANT,636,230,223,466,576,383
117,washington_dc,Geranio,595,364,241,349,186,603
118,washington_dc,Renato,661,595,186,309,178,575
119,washington_dc,Tivoli,418,620,659,225,90,576
120,washington_dc,Potowmack Landing,198,361,1,2,146,460
121,washington_dc,Mykonos,271,352,606,238,536,93
122,washington_dc,The Chicken Place,652,288,131,166,106,333
123,washington_dc,Cafe Saigon,474,233,165,518,431,119
124,washington_dc,Les Halles,373,639,100,360,661,606
125,washington_dc,Hunan Lion,608,667,408,614,38,545
126,washington_dc,Odeon Cafe,667,40,332,239,14,457
127,washington_dc,Paolo's,612,379,148,457,635,60
128,washington_dc,Boss Cats,637,360,271,373,454,374
129,washington_dc,Full Kee,380,106,427,435,304,508
130,washington_dc,Burma Restaurant,675,637,340,324,558,572
131,washington_dc,Ruth's Chris Steakhouse,661,164,563,348,524,86
132,washington_dc,Tortilla Factory,652,397,288,315,265,491
133,washington_dc,BeDuCi,244,636,356,466,437,463
134,washington_dc,Cafe Milano,60,379,612,56,164,601
135,washington_dc,Polly's Cafe,379,635,16,50,228,219
136,washington_dc,La Tomate,184,373,536,409,271,634
137,washington_dc,Old Glory BBQ,453,60,379,546,509,53
138,washington_dc,China Chef,354,547,336,397,315,139
139,washington_dc,VIDALIA,576,90,282,659,495,250
140,washington_dc,Starke's Head Hog BBQ,373,675,257,285,279,271
141,washington_dc,BLEU ROCK INN,283,225,659,563,503,199
142,washington_dc,The Pasta Place,457,408,635,379,302,206
143,washington_dc,China Inn,382,143,42,210,80,417
144,washington_dc,La Cote d'Or Cafe,661,503,282,377,495,250
145,washington_dc,Hard Rock Cafe,227,219,60,133,369,75
146,washington_dc,Thai Taste,140,431,474,518,233,165
147,washington_dc,Trattu,661,466,612,175,364,178
148,washington_dc,The River Club,501,669,644,418,659,21
149,washington_dc,Bistro Francais,621,422,534,402,644,393
150,washington_dc,Atami,71,231,472,619,91,265
151,washington_dc,Luigino,661,615,534,616,620,375
152,washington_dc,PALLADIN,620,418,199,116,640,659
153,washington_dc,Full Key,435,0,280,579,559,59
154,washington_dc,Cafe BaBaLu,180,454,490,625,373,360
155,washington_dc,Hunan Number One,662,312,443,137,311,552
156,washington_dc,Saigonnais,373,675,606,637,634,136
157,washington_dc,Nam Viet,431,588,233,613,222,605
158,washington_dc,Delhi Darbar,0,380,435,106,398,261
159,washington_dc,Melrose,659,418,620,556,116,576
160,washington_dc,O'Donnell's Restaurant,652,565,78,581,17,149
161,washington_dc,Pan Asian Noodles & Grill,276,491,652,78,286,275
162,washington_dc,Enriqueta's,411,645,420,476,255,494
163,washington_dc,The Peasant Restaurant & Bar,661,603,162,586,120,595
164,washington_dc,Coventry Cross,652,565,78,336,77,619
165,washington_dc,Woo Lae Oak,626,332,450,162,148,612
166,washington_dc,Le Rivage,603,556,665,615,299,650
167,washington_dc,L'AUBERGE CHEZ FRANCOIS,564,426,105,640,307,370
168,washington_dc,La Ferme,620,418,576,603,225,661
169,washington_dc,Filomena Ristorante,379,289,534,209,565,228
170,washington_dc,City Lights of China,386,311,417,407,662,547
171,washington_dc,Eat First,373,454,409,647,360,352
172,washington_dc,Bertucci's,380,334,642,457,652,453
173,washington_dc,Tempo,661,244,563,603,196,595
174,washington_dc,NICHOLAS,116,187,659,242,564,370
175,washington_dc,Bamiyan,53,643,555,556,471,37
176,washington_dc,Gabriel,525,534,46,161,349,667
177,washington_dc,China Canteen,19,529,598,443,129,407
178,washington_dc,Saigon Gourmet,233,431,432,565,299,516
179,washington_dc,Montego Cafe,652,288,78,565,80,149
180,washington_dc,Dante,148,667,259,302,595,349
181,washington_dc,Bistro Twenty Fifteen,409,561,184,536,360,373
182,washington_dc,Tony Cheng's Seafood,64,509,546,516,488,349
183,washington_dc,GALILEO,187,620,640,10,246,370
184,washington_dc,Tortilla Coast,431,491,474,16,284,233
185,washington_dc,Wurzburg-Haus,55,547,143,471,642,382
186,washington_dc,Bob & Edith's Diner,44,133,652,78,496,396
187,washington_dc,Coco Loco,360,454,373,561,100,324
188,washington_dc,Houlihan's,219,671,452,132,75,227
189,washington_dc,Cajun Bangkok,140,101,431,338,382,284
190,washington_dc,Ecco Cafe,453,60,457,565,653,409
191,washington_dc,La Mirabelle,241,418,661,356,163,620
192,washington_dc,Iron Gate,198,460,635,148,259,586
193,washington_dc,Volare,238,675,492,634,600,561
194,washington_dc,Fedora Cafe,408,441,206,534,163,619
195,washington_dc,The Monocle,332,644,148,595,163,161
196,washington_dc,The Cheesecake Factory,652,369,293,343,78,565
197,washington_dc,Faccia Luna Pizzeria,380,482,573,562,95,354
198,washington_dc,Donna Adele,565,450,534,121,661,653
199,washington_dc,Steamers,109,512,671,227,60,438
200,washington_dc,That's Amore,148,612,450,457,302,239
201,washington_dc,Hunan Chinatown,509,255,502,516,626,137
202,washington_dc,Little Viet Garden,516,613,342,434,52,662
203,washington_dc,East Wind,142,127,294,290,661,437
204,washington_dc,Old Angler's Inn,659,563,90,225,661,348
205,washington_dc,Chart House,198,486,13,17,16,379
206,washington_dc,CITRONELLE,620,640,199,187,116,659
207,washington_dc,Martin's Tavern,565,60,133,553,608,148
208,washington_dc,Nam's,508,19,598,645,491,235
209,washington_dc,Hunan Manor,352,360,647,93,184,238
210,washington_dc,Food Factory,293,183,106,67,508,380
211,washington_dc,The Tomato Palace,612,293,453,196,642,645
212,washington_dc,Lavandou,661,144,437,375,226,229
213,washington_dc,La Miche,661,495,199,466,563,603
214,washington_dc,Asia Nora,409,373,360,606,639,564
215,washington_dc,Thai Kingdom,638,443,312,662,588,330
216,washington_dc,LAFAYETTE,620,418,90,576,116,659
217,washington_dc,Germaine's,595,178,164,612,162,10
218,washington_dc,California Pizza Kitchen,389,374,675,236,93,634
219,washington_dc,Sushi Ko,643,150,596,407,183,231
220,washington_dc,Kramerbooks Cafe,219,565,652,438,60,573
221,washington_dc,Pizzeria Paradiso,645,453,612,476,227,420
222,washington_dc,Belmont Kitchen,635,612,198,379,56,148
223,washington_dc,Hogate's,438,219,323,671,452,378
224,washington_dc,Pho 75,114,508,44,521,106,616
225,washington_dc,Sabang,4,534,427,149,369,516
226,washington_dc,Celadon,659,620,418,90,576,556
227,washington_dc,TABERNA DEL ALABARDERO,418,640,620,105,199,116
228,washington_dc,Florida Ave. Grill,318,179,166,114,133,380
229,washington_dc,Tony Cheng's Mongolian,64,509,546,516,488,349
230,washington_dc,Armadilla Grill,133,546,227,516,565,369
231,washington_dc,Sesto Senso,653,163,379,409,644,206
232,washington_dc,Lauriol Plaza,621,302,148,379,56,422
233,washington_dc,GERARD'S PLACE,187,199,627,116,172,603
234,washington_dc,Occidental Grill,644,576,603,659,90,495
235,washington_dc,Il Cigno,603,565,595,615,244,364
236,washington_dc,Tabard Inn,466,21,299,612,460,121
237,washington_dc,Chardonnay,11,525,103,302,667,121
238,washington_dc,Pilin Thai,645,443,348,661,188,437
239,washington_dc,Head's,323,438,569,421,546,54
240,washington_dc,Alekos,326,432,222,286,338,533
241,washington_dc,Gaby's,465,661,556,551,31,142
242,washington_dc,Terramar,661,620,299,438,353,466
243,washington_dc,Cantina Romana,659,576,466,603,244,225
244,washington_dc,Atlacatl,166,106,333,369,652,427
245,washington_dc,THE INN AT PERRY CABIN,225,260,659,357,199,168
246,washington_dc,Tung Bor,491,382,42,284,210,286
247,washington_dc,Nathans Restaurant,379,289,371,644,402,62
248,washington_dc,Jean Michel,469,576,602,282,418,551
249,washington_dc,Maison Blanche,576,90,405,187,418,603
250,washington_dc,WILLARD ROOM,418,116,659,620,576,27
251,washington_dc,Busara,299,612,353,230,164,503
252,washington_dc,RIO GRANDE CAFE,612,60,227,293,453,164
253,washington_dc,Outback Steakhouse,534,589,565,288,193,70
254,washington_dc,Le Mistral,595,10,437,620,175,524
255,washington_dc,Marquis de Rochambeau,661,356,565,46,437,616
256,washington_dc,Tavola,597,406,309,178,612,575
257,washington_dc,Georgetown Bar & Grill,534,422,408,441,206,619
258,washington_dc,Sequoia,565,198,665,460,133,644
259,washington_dc,C.F. Folks,288,616,496,131,652,369
260,washington_dc,Tom Tom,409,454,625,389,374,373
261,washington_dc,O'Brien's Pit Barbecue,106,380,166,508,0,261
262,washington_dc,Fleetwood's,409,373,454,271,60,536
263,washington_dc,Cafe Dalat,598,333,496,645,491,288
264,washington_dc,Meskerem,546,241,411,441,565,312
265,washington_dc,Jade Palace,417,386,547,605,471,440
266,washington_dc,Chadwicks,219,227,75,133,60,378
267,washington_dc,Fes,163,501,26,653,619,441
268,washington_dc,La Bonne Auberge,620,199,418,225,576,218
269,washington_dc,Nizam's Restaurant,595,364,241,524,162,186
270,washington_dc,Aditi,443,159,645,312,476,638
271,washington_dc,THE PRIME RIB,620,116,418,10,644,636
272,washington_dc,Little Fountain Cafe,294,661,563,534,196,149
273,washington_dc,Silver Diner,133,293,652,75,318,192
274,washington_dc,Stella's,360,180,409,238,373,490
275,washington_dc,Metro Center Grille,534,661,554,422,369,128
276,washington_dc,Connaught Place,244,429,188,659,636,610
277,washington_dc,SEASONS,620,418,116,576,659,223
278,washington_dc,Gangplank,361,661,198,133,565,146
279,washington_dc,Union Street Public House,227,60,308,133,61,64
280,washington_dc,Hunan Lion II,608,91,232,215,41,667
281,washington_dc,Crisp & Juicy,106,67,573,380,508,114
282,washington_dc,Sala Thai,32,588,205,420,300,98
283,washington_dc,Parioli,661,364,595,612,457,302
284,washington_dc,Old Ebbitt Grill,644,2,565,460,667,332
285,washington_dc,Taverna Cretekou,635,408,379,441,86,52
286,washington_dc,Havana Cafe,74,675,268,600,100,549
287,washington_dc,Artie's,50,293,667,644,392,16
288,washington_dc,Tiberio,172,230,556,116,644,90
289,washington_dc,Yosaku,150,596,287,231,183,314
290,washington_dc,R.T.'s,496,671,661,147,407,444
291,washington_dc,Anita's,304,508,79,106,573,207
292,washington_dc,Bistro Bravo,438,288,652,156,78,369
293,washington_dc,Cactus Cantina,494,453,343,284,621,369
294,washington_dc,Kabul Caravan,196,330,571,337,660,186
295,washington_dc,Fortune,643,255,210,53,222,642
296,washington_dc,L'Auberge Provencale,307,360,370,418,454,199
297,washington_dc,State of the Union,409,184,536,606,360,93
298,washington_dc,Buon Giorno,675,585,634,136,629,628
299,washington_dc,Tako Grill,645,612,538,502,345,346
300,washington_dc,Bombay Palace,76,361,299,186,643,615
301,washington_dc,Bombay Bistro,643,55,101,338,570,588
302,washington_dc,Southside 815,293,613,431,17,652,516
303,washington_dc,Pleasant Peasant,496,336,652,616,615,293
304,washington_dc,The Collector,369,427,197,452,534,661
305,washington_dc,El Caribe,534,608,288,667,41,149
306,washington_dc,Seven Seas,222,565,386,547,417,311
307,washington_dc,Madeo,57,565,615,1,244,534
308,washington_dc,Calvert Grille,288,652,397,78,77,343
309,washington_dc,Cambodian,286,122,652,293,315,288
310,washington_dc,Two Quail,223,244,620,466,225,437
311,washington_dc,Listrani's,288,605,642,134,652,342
312,washington_dc,Le Caprice,661,603,620,437,164,10
313,washington_dc,Perry's,635,371,379,612,644,608
314,washington_dc,Foggy Bottom Cafe,534,652,298,422,146,24
315,washington_dc,Da Domenico,667,534,262,232,163,419
316,washington_dc,Ledo Pizza,380,106,398,334,117,562
317,washington_dc,Bua,638,662,66,476,255,645
318,washington_dc,Pasha Cafe,544,188,37,147,420,98
319,washington_dc,Tony and Joe's Seafood Place,106,13,379,293,650,163
320,washington_dc,Il Pizzico,288,652,565,427,661,671
321,washington_dc,Skewers,52,516,16,312,434,443
322,washington_dc,Aangan,374,154,124,389,373,600
323,washington_dc,BOMBAY CLUB,620,418,576,636,659,556
324,washington_dc,Powerscourt,659,90,576,495,603,10
